aircraft,airline_name,cabin_staff_service,country,date,food_&_beverages,ground_service,inflight_entertainment,rating,recommended,seat_comfort,seat_type,type_of_traveller,value_for_money,verified_trip,wifi_&_connectivity
Boeing 777,American Airlines,1.0,United States,2016-06-21,3.0,3.0,1.0,4.0,False,3.0,First Class,Business,3,False,3.0
Not informed,American Airlines,3.0,United States,2016-06-21,2.0,1.0,1.0,1.0,False,2.0,Economy Class,Business,2,False,-1.0
Not informed,American Airlines,1.0,United States,2016-06-23,1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,1.0
Not informed,American Airlines,2.0,United States,2016-06-24,1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-06-24,2.0,1.0,1.0,1.0,False,1.0,Economy Class,Family Leisure,1,False,1.0
Not informed,American Airlines,1.0,United States,2016-06-24,-1.0,2.0,-1.0,1.0,False,1.0,Economy Class,Business,1,False,-1.0
Boeing 777,American Airlines,2.0,United States,2016-06-25,2.0,3.0,3.0,4.0,True,2.0,First Class,Couple Leisure,3,False,1.0
Not informed,American Airlines,3.0,United States,2016-06-25,-1.0,1.0,-1.0,3.0,False,1.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,3.0,United States,2016-06-28,1.0,1.0,-1.0,2.0,False,3.0,Economy Class,Solo Leisure,1,False,1.0
A319-100,American Airlines,5.0,United States,2016-06-29,4.0,4.0,-1.0,8.0,True,4.0,Economy Class,Solo Leisure,5,False,-1.0
Boeing 767-300,American Airlines,1.0,United States,2016-06-29,2.0,2.0,1.0,2.0,False,1.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-06-29,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,1.0
Not informed,American Airlines,4.0,United States,2016-06-30,-1.0,1.0,-1.0,2.0,False,2.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-07-01,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Solo Leisure,2,False,1.0
Boeing 767,American Airlines,4.0,United States,2016-07-01,3.0,1.0,3.0,2.0,False,1.0,Economy Class,Business,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-07-02,-1.0,1.0,-1.0,2.0,False,1.0,Economy Class,Business,1,False,5.0
Not informed,American Airlines,1.0,United States,2016-07-03,-1.0,1.0,-1.0,2.0,False,1.0,Economy Class,Solo Leisure,3,False,-1.0
Not informed,American Airlines,1.0,United States,2016-07-03,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Business,1,False,-1.0
Boeing 737,American Airlines,1.0,United States,2016-07-05,1.0,1.0,2.0,2.0,False,1.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-07-06,-1.0,4.0,-1.0,2.0,False,3.0,First Class,Couple Leisure,2,False,4.0
Not informed,American Airlines,1.0,United States,2016-07-07,-1.0,1.0,-1.0,1.0,False,1.0,Premium Economy,Business,1,False,1.0
Not informed,American Airlines,1.0,United States,2016-07-08,2.0,1.0,1.0,1.0,False,3.0,Economy Class,Couple Leisure,1,False,1.0
Boeing 757-200,American Airlines,2.0,United States,2016-07-09,1.0,2.0,1.0,3.0,False,1.0,Business Class,Business,2,False,1.0
Boeing 777-300ER,American Airlines,1.0,United States,2016-07-10,2.0,4.0,2.0,5.0,False,5.0,Business Class,Business,3,False,-1.0
Boeing 777-200,American Airlines,3.0,United States,2016-07-10,3.0,1.0,1.0,4.0,False,2.0,Economy Class,Solo Leisure,3,False,1.0
Boeing 757,American Airlines,4.0,United States,2016-07-11,2.0,2.0,1.0,8.0,False,4.0,Business Class,Business,4,False,1.0
Not informed,American Airlines,1.0,United States,2016-07-11,3.0,1.0,-1.0,2.0,False,3.0,Economy Class,Couple Leisure,2,False,1.0
Boeing 737,American Airlines,5.0,United States,2016-07-11,4.0,5.0,-1.0,10.0,True,5.0,First Class,Business,5,False,5.0
Not informed,American Airlines,1.0,United States,2016-07-12,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Family Leisure,1,False,1.0
Not informed,American Airlines,1.0,United States,2016-07-13,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Couple Leisure,1,False,1.0
Not informed,American Airlines,1.0,United States,2016-07-14,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Couple Leisure,1,False,-1.0
Not informed,American Airlines,3.0,United States,2016-07-14,1.0,1.0,-1.0,3.0,False,3.0,Premium Economy,Solo Leisure,1,False,-1.0
Not informed,American Airlines,2.0,United States,2016-07-15,-1.0,1.0,-1.0,2.0,False,2.0,Economy Class,Couple Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-07-17,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Business,1,False,-1.0
Not informed,American Airlines,2.0,United States,2016-07-18,-1.0,1.0,1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,1.0
Not informed,American Airlines,1.0,United States,2016-07-20,2.0,2.0,1.0,3.0,False,2.0,Economy Class,Family Leisure,2,False,1.0
Not informed,American Airlines,3.0,United States,2016-07-21,1.0,3.0,-1.0,4.0,True,2.0,First Class,Solo Leisure,5,False,-1.0
Not informed,American Airlines,2.0,United States,2016-07-22,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,1.0
Not informed,American Airlines,1.0,United States,2016-07-23,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-07-25,2.0,2.0,1.0,3.0,False,1.0,Economy Class,Solo Leisure,2,False,1.0
Not informed,American Airlines,1.0,United States,2016-07-26,3.0,1.0,2.0,1.0,False,3.0,Economy Class,Couple Leisure,1,False,2.0
Not informed,American Airlines,3.0,United States,2016-07-26,3.0,1.0,-1.0,1.0,False,3.0,Economy Class,Family Leisure,1,False,-1.0
Boeing 787,American Airlines,3.0,United States,2016-07-26,4.0,4.0,5.0,9.0,True,5.0,Premium Economy,Solo Leisure,4,False,5.0
Boeing 777,American Airlines,1.0,United States,2016-07-27,1.0,1.0,1.0,1.0,False,2.0,Economy Class,Family Leisure,2,False,-1.0
Boeing 767-300,American Airlines,2.0,United States,2016-07-27,4.0,3.0,1.0,3.0,False,1.0,Economy Class,Couple Leisure,2,False,1.0
A321,American Airlines,4.0,United States,2016-07-27,-1.0,4.0,5.0,7.0,True,4.0,Economy Class,Couple Leisure,4,False,-1.0
Not informed,American Airlines,5.0,United States,2016-07-27,4.0,2.0,3.0,3.0,False,3.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-07-28,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,1.0
Not informed,American Airlines,-1.0,United States,2016-07-29,-1.0,1.0,-1.0,1.0,False,-1.0,Economy Class,Couple Leisure,1,False,-1.0
Not informed,American Airlines,2.0,United States,2016-07-29,2.0,2.0,3.0,1.0,False,3.0,Economy Class,Business,2,False,1.0
Not informed,American Airlines,1.0,United States,2016-07-29,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-07-29,2.0,1.0,2.0,2.0,False,2.0,Premium Economy,Solo Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-07-30,-1.0,1.0,-1.0,2.0,False,1.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,2.0,United States,2016-07-30,3.0,1.0,2.0,2.0,False,2.0,Economy Class,Couple Leisure,3,False,3.0
Boeing 777-300,American Airlines,4.0,United States,2016-07-30,4.0,4.0,5.0,8.0,True,4.0,Business Class,Solo Leisure,5,False,5.0
Not informed,American Airlines,1.0,United States,2016-07-30,1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Family Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-07-30,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Couple Leisure,1,False,-1.0
Not informed,American Airlines,5.0,United States,2016-07-31,5.0,1.0,1.0,2.0,False,1.0,Economy Class,Family Leisure,1,False,-1.0
A319,American Airlines,2.0,United States,2016-08-01,1.0,1.0,1.0,2.0,False,2.0,Economy Class,Solo Leisure,2,False,5.0
Boeing 757,American Airlines,4.0,United States,2016-08-01,3.0,3.0,3.0,6.0,True,3.0,Economy Class,Solo Leisure,4,False,-1.0
Not informed,American Airlines,-1.0,United States,2016-08-01,-1.0,1.0,-1.0,1.0,False,-1.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-08-02,1.0,2.0,1.0,3.0,False,1.0,Economy Class,Couple Leisure,1,False,1.0
Boeing 767-300,American Airlines,5.0,United States,2016-08-02,4.0,3.0,2.0,8.0,True,5.0,Business Class,Solo Leisure,4,False,1.0
Not informed,American Airlines,4.0,United States,2016-08-04,4.0,1.0,5.0,1.0,False,4.0,Economy Class,Family Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-08-04,1.0,1.0,1.0,1.0,False,1.0,Business Class,Family Leisure,1,False,1.0
MD-80,American Airlines,1.0,United States,2016-08-04,-1.0,1.0,-1.0,1.0,False,2.0,Economy Class,Solo Leisure,1,False,1.0
A319,American Airlines,1.0,United States,2016-08-05,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Business,1,False,1.0
Not informed,American Airlines,1.0,United States,2016-08-05,-1.0,1.0,-1.0,1.0,False,1.0,Premium Economy,Family Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-08-06,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Family Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-08-08,-1.0,1.0,-1.0,1.0,False,3.0,Economy Class,Solo Leisure,1,False,-1.0
Boeing 757,American Airlines,5.0,United States,2016-08-08,5.0,5.0,3.0,6.0,True,5.0,Economy Class,Business,3,False,-1.0
Not informed,American Airlines,1.0,United States,2016-08-08,4.0,4.0,3.0,3.0,False,5.0,Economy Class,Business,1,False,3.0
Boeing 737 800,American Airlines,1.0,United States,2016-08-10,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Couple Leisure,1,False,-1.0
Not informed,American Airlines,3.0,United States,2016-08-10,-1.0,1.0,1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,1.0
Not informed,American Airlines,5.0,United States,2016-08-10,5.0,4.0,2.0,10.0,True,3.0,Economy Class,Family Leisure,4,False,-1.0
A300,American Airlines,1.0,United States,2016-08-11,2.0,1.0,4.0,1.0,False,3.0,Economy Class,Couple Leisure,1,False,2.0
Not informed,American Airlines,1.0,United States,2016-08-11,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Business,1,False,-1.0
"A321, Boeing 737",American Airlines,4.0,United States,2016-08-11,3.0,5.0,5.0,10.0,True,5.0,Economy Class,Business,5,False,5.0
MD80,American Airlines,1.0,United States,2016-08-12,1.0,1.0,-1.0,1.0,False,2.0,Economy Class,Couple Leisure,1,False,1.0
Not informed,American Airlines,3.0,United States,2016-08-13,1.0,1.0,1.0,2.0,False,1.0,Economy Class,Business,1,False,-1.0
Boeing 738,American Airlines,2.0,United States,2016-08-14,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Couple Leisure,1,False,-1.0
Not informed,American Airlines,4.0,United States,2016-08-14,4.0,3.0,-1.0,6.0,False,3.0,Economy Class,Couple Leisure,2,False,-1.0
Not informed,American Airlines,4.0,United States,2016-08-15,3.0,1.0,-1.0,1.0,False,2.0,Economy Class,Couple Leisure,1,False,-1.0
Boeing 737,American Airlines,1.0,United States,2016-08-15,1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Couple Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-08-15,-1.0,4.0,-1.0,1.0,False,1.0,Economy Class,Business,1,False,-1.0
Not informed,American Airlines,2.0,United States,2016-08-16,1.0,1.0,1.0,1.0,False,2.0,Economy Class,Solo Leisure,1,False,1.0
Not informed,American Airlines,3.0,United States,2016-08-17,2.0,1.0,2.0,1.0,False,1.0,Economy Class,Business,1,False,1.0
Not informed,American Airlines,3.0,United States,2016-08-18,1.0,1.0,1.0,1.0,False,2.0,Economy Class,Family Leisure,1,False,1.0
Boeing 777-300,American Airlines,4.0,United States,2016-08-18,1.0,3.0,4.0,7.0,True,3.0,Economy Class,Solo Leisure,4,False,-1.0
Not informed,American Airlines,1.0,United States,2016-08-20,1.0,1.0,-1.0,2.0,False,2.0,Economy Class,Business,2,False,-1.0
Not informed,American Airlines,2.0,United States,2016-08-21,3.0,3.0,3.0,1.0,False,3.0,Economy Class,Solo Leisure,3,False,-1.0
Not informed,American Airlines,2.0,United States,2016-08-21,2.0,1.0,-1.0,1.0,False,2.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-08-21,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Family Leisure,1,False,1.0
Not informed,American Airlines,3.0,United States,2016-08-22,1.0,3.0,-1.0,4.0,False,4.0,First Class,Solo Leisure,2,False,-1.0
Boeing 757,American Airlines,2.0,United States,2016-08-22,2.0,1.0,1.0,1.0,False,1.0,Economy Class,Business,1,False,-1.0
Boeing 777-300ER,American Airlines,3.0,United States,2016-08-23,3.0,4.0,4.0,7.0,True,3.0,Economy Class,Family Leisure,4,False,4.0
Not informed,American Airlines,4.0,United States,2016-08-24,4.0,1.0,-1.0,1.0,False,4.0,Economy Class,Solo Leisure,1,False,-1.0
Boeing 737,American Airlines,1.0,United States,2016-08-25,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Family Leisure,1,False,-1.0
Boeing 737-800,American Airlines,5.0,United States,2016-08-25,-1.0,3.0,1.0,7.0,True,4.0,Economy Class,Couple Leisure,4,False,-1.0
Not informed,American Airlines,4.0,United States,2016-08-25,-1.0,1.0,2.0,1.0,False,1.0,Premium Economy,Couple Leisure,1,False,-1.0
A330,American Airlines,5.0,United States,2016-08-26,5.0,5.0,4.0,9.0,True,5.0,Economy Class,Couple Leisure,5,False,-1.0
Not informed,American Airlines,1.0,United States,2016-08-26,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Couple Leisure,1,False,-1.0
A321,American Airlines,2.0,United States,2016-08-27,1.0,4.0,-1.0,7.0,True,4.0,Economy Class,Solo Leisure,3,False,2.0
Not informed,American Airlines,4.0,United States,2016-08-28,3.0,1.0,-1.0,2.0,False,3.0,Economy Class,Couple Leisure,2,False,1.0
Not informed,American Airlines,3.0,United States,2016-08-28,-1.0,1.0,-1.0,1.0,False,3.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,4.0,United States,2016-08-29,4.0,1.0,-1.0,1.0,False,3.0,Economy Class,Business,1,False,-1.0
Boeing 727,American Airlines,1.0,United States,2016-08-30,-1.0,1.0,-1.0,1.0,False,2.0,Economy Class,Business,1,False,-1.0
Boeing 767,American Airlines,5.0,United States,2016-08-30,4.0,2.0,1.0,2.0,False,1.0,Economy Class,Couple Leisure,2,False,1.0
Boeing 737 / A320,American Airlines,3.0,United States,2016-08-30,-1.0,3.0,2.0,7.0,True,4.0,Economy Class,Family Leisure,3,False,1.0
Boeing 787-800,American Airlines,3.0,United States,2016-09-02,-1.0,2.0,-1.0,1.0,False,3.0,Economy Class,Couple Leisure,1,False,-1.0
Not informed,American Airlines,4.0,United States,2016-09-02,2.0,2.0,-1.0,1.0,False,2.0,Economy Class,Family Leisure,1,False,-1.0
Not informed,American Airlines,-1.0,United States,2016-09-03,-1.0,5.0,-1.0,10.0,True,-1.0,Economy Class,Business,4,False,-1.0
Boeing 787,American Airlines,5.0,United States,2016-09-03,5.0,5.0,4.0,9.0,True,4.0,Economy Class,Couple Leisure,5,False,4.0
Not informed,American Airlines,-1.0,United States,2016-09-04,-1.0,1.0,-1.0,1.0,False,-1.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,2.0,United States,2016-09-06,1.0,1.0,1.0,2.0,False,2.0,Economy Class,Couple Leisure,1,False,-1.0
Boeing 777-200ER,American Airlines,4.0,United States,2016-09-06,4.0,3.0,2.0,6.0,True,4.0,Economy Class,Solo Leisure,3,False,-1.0
Boeing 767,American Airlines,1.0,United States,2016-09-08,1.0,4.0,1.0,2.0,False,2.0,Economy Class,Business,2,False,1.0
Boeing 767-300,American Airlines,4.0,United States,2016-09-08,4.0,3.0,1.0,3.0,False,1.0,Economy Class,Couple Leisure,2,False,-1.0
Not informed,American Airlines,2.0,United States,2016-09-08,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,2.0,United States,2016-09-08,1.0,2.0,-1.0,2.0,False,3.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,2.0,United States,2016-09-09,-1.0,1.0,-1.0,3.0,False,2.0,Economy Class,Business,2,False,-1.0
Not informed,American Airlines,5.0,United States,2016-09-10,5.0,1.0,-1.0,4.0,False,4.0,Economy Class,Couple Leisure,3,False,-1.0
Not informed,American Airlines,1.0,United States,2016-09-10,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Family Leisure,1,False,1.0
Boeing 737,American Airlines,2.0,United States,2016-09-11,-1.0,1.0,3.0,2.0,False,2.0,Economy Class,Business,1,False,-1.0
Not informed,American Airlines,5.0,United States,2016-09-12,5.0,5.0,-1.0,10.0,True,5.0,Economy Class,Solo Leisure,5,False,-1.0
Boeing 777-300ER,American Airlines,4.0,United States,2016-09-12,4.0,3.0,4.0,7.0,True,4.0,Economy Class,Solo Leisure,4,False,-1.0
Not informed,American Airlines,1.0,United States,2016-09-14,1.0,1.0,1.0,1.0,False,1.0,Premium Economy,Family Leisure,1,False,1.0
Embraer,American Airlines,1.0,United States,2016-09-15,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-09-17,-1.0,1.0,-1.0,1.0,False,2.0,Economy Class,Family Leisure,1,False,-1.0
Not informed,American Airlines,3.0,United States,2016-09-18,2.0,3.0,3.0,5.0,False,3.0,Economy Class,Couple Leisure,3,False,-1.0
Not informed,American Airlines,1.0,United States,2016-09-18,1.0,1.0,1.0,1.0,False,1.0,Economy Class,Couple Leisure,1,False,1.0
Boeing 727,American Airlines,1.0,United States,2016-09-21,2.0,1.0,1.0,2.0,False,2.0,Economy Class,Couple Leisure,2,False,-1.0
Not informed,American Airlines,1.0,United States,2016-09-22,1.0,1.0,1.0,1.0,False,2.0,Premium Economy,Business,1,False,1.0
A319,American Airlines,1.0,United States,2016-09-22,1.0,1.0,1.0,2.0,False,1.0,Economy Class,Solo Leisure,1,False,1.0
Not informed,American Airlines,4.0,United States,2016-09-23,4.0,4.0,1.0,5.0,False,3.0,Economy Class,Solo Leisure,3,False,-1.0
Not informed,American Airlines,1.0,United States,2016-09-25,1.0,1.0,1.0,2.0,False,1.0,Economy Class,Business,1,False,1.0
Boeing 737-800,American Airlines,4.0,United States,2016-09-26,3.0,4.0,4.0,8.0,True,4.0,Economy Class,Solo Leisure,4,False,4.0
A330-300 / A321,American Airlines,4.0,United States,2016-09-26,3.0,3.0,3.0,7.0,True,3.0,Economy Class,Solo Leisure,4,False,4.0
Not informed,American Airlines,1.0,United States,2016-09-27,1.0,1.0,1.0,3.0,False,1.0,Economy Class,Family Leisure,1,False,1.0
Boeing 777,American Airlines,3.0,United States,2016-09-27,3.0,5.0,4.0,7.0,True,5.0,Business Class,Solo Leisure,3,False,3.0
Not informed,American Airlines,1.0,United States,2016-09-29,1.0,1.0,1.0,1.0,False,1.0,Business Class,Business,1,False,1.0
Not informed,American Airlines,2.0,United States,2016-09-30,-1.0,1.0,1.0,1.0,False,1.0,Economy Class,Solo Leisure,1,False,-1.0
Boeing 777-300ER,American Airlines,3.0,United States,2016-10-01,3.0,3.0,3.0,7.0,True,2.0,Economy Class,Solo Leisure,3,False,-1.0
A321,American Airlines,5.0,United States,2016-10-01,5.0,5.0,5.0,10.0,True,5.0,Business Class,Business,5,False,5.0
Not informed,American Airlines,3.0,United States,2016-10-02,2.0,1.0,1.0,1.0,False,2.0,Economy Class,Solo Leisure,1,False,1.0
Not informed,American Airlines,1.0,United States,2016-10-05,1.0,1.0,1.0,1.0,False,1.0,Business Class,Solo Leisure,1,False,1.0
Boeing 767,American Airlines,3.0,United States,2016-10-05,1.0,2.0,1.0,1.0,False,1.0,Economy Class,Couple Leisure,1,False,-1.0
A321 / A320,American Airlines,4.0,United States,2016-10-06,3.0,4.0,1.0,7.0,True,4.0,Economy Class,Solo Leisure,5,False,-1.0
A319 / A321,American Airlines,3.0,United States,2016-10-06,2.0,3.0,1.0,5.0,True,4.0,Economy Class,Solo Leisure,3,False,-1.0
Not informed,American Airlines,-1.0,United States,2016-10-07,-1.0,1.0,-1.0,1.0,False,-1.0,Economy Class,Family Leisure,1,False,-1.0
CRJ900 / A321,American Airlines,5.0,United States,2016-10-08,4.0,5.0,-1.0,9.0,True,4.0,Economy Class,Solo Leisure,5,False,4.0
Boeing 737,American Airlines,5.0,United States,2016-10-08,4.0,5.0,-1.0,7.0,True,3.0,Economy Class,Solo Leisure,5,False,4.0
Not informed,American Airlines,3.0,United States,2016-10-09,1.0,1.0,-1.0,2.0,False,3.0,Economy Class,Family Leisure,2,False,-1.0
Boeing 787-900,American Airlines,3.0,United States,2016-10-11,3.0,2.0,4.0,7.0,True,4.0,Business Class,Solo Leisure,3,False,5.0
Not informed,American Airlines,1.0,United States,2016-10-12,-1.0,1.0,-1.0,1.0,False,1.0,Economy Class,Business,1,False,-1.0
Not informed,American Airlines,1.0,United States,2016-10-13,1.0,2.0,1.0,1.0,False,1.0,Economy Class,Family Leisure,1,False,1.0
Boeing 787-900,American Airlines,5.0,United States,2016-10-13,4.0,4.0,5.0,9.0,True,5.0,Premium Economy,Business,5,False,5.0
Boeing 767-300er,American Airlines,1.0,United States,2016-10-14,1.0,2.0,1.0,1.0,False,1.0,Economy Class,Couple Leisure,1,False,1.0
Not informed,American Airlines,3.0,United States,2016-10-16,2.0,1.0,1.0,2.0,False,1.0,Economy Class,Couple Leisure,2,False,1.0
