date,header,rating,content,Seat Type,Seat Comfort,Cabin Staff Service,Food & Beverages,Inflight Entertainment,Value For Money,Recommended,id,Aircraft,Type Of Traveller,Route,Date Flown,Ground Service,Wifi & Connectivity,airline_name,country
2022-09-18,"""professional ground staff""",9,"✅ Trip Verified |  I booked flight tickets from Guangzhou to London 4 times with different airlines and all of them were canceled for different reasons. It's not easy to travel everywhere you want from China in the current situation. This was the fifth time I had bought a ticket to London and I was looking forward to my trip. But on the morning of the day of the flight, I received a call that I would not be able to board the flight due to capacity restrictions at London airport. During the following ten hours, I was told to wait for the phone call and someone would help me with this problem. I was really desperate until my friend suggested I go to the airport directly and ask the ground staff to see if there is a better solution. So I arrived at the airport 6 hours before my flight left. I talked to the check-in desk manager who talked to me so warm and very kind and my hope was relighted by him. After he knew my situation, he did not make me wait and just try to help me to find a way to get on the flight. He told me that if any other passenger cancel the trip, I could take place the seat of the flight as a standby passenger. And he kept my phone number and told me he would contact me as long as he get any news. Half an hour later, I went back to his counter and he told me that I was very lucky that a passenger canceled the ticket and I was able to get on the plane. Then he have done my boarding pass very soon and showed me where to go for security just within 5 minutes. I was so appreciative that everything this manager did. Now I have arrived in London and I am very grateful met such a professional ground staff. With his help, I saved time and plenty of money to rebook flight tickets.",Economy Class,4,5,5,4,5,yes,1949,Boeing 787,Solo Leisure,Guangzhou to London,September 2022,5,,China Southern Airlines,China
2022-09-21,"""service was very comprehensive""",9,"✅ Trip Verified |  Guangzhou to Tokyo. Guangzhou is the headquarters of their company, so there are many self-service check-in equipment at the airport. Although they are unavailable due to the epidemic, their staff are very professional. The check-in counter does not have a long queuing time. The meals on the plane are simple, even it is only a four hour flight time, But the flight attendants provided me with blankets and slippers, the service was very comprehensive.",Economy Class,4,5,4,4,4,yes,1950,A330,Business,GuangZhou to Tokyo,September 2022,5,4,China Southern Airlines,China
2022-09-28,"""seats on the plane are very comfortable""",9,"✅ Trip Verified |  Although their flights decreased a lot due to the epidemic, it had no impact on their quality service. Maybe there are fewer flights and fewer people at the airport, but the staff at the check-in counter are more careful than before. Boarding is also very smooth. The seats on the plane are very comfortable. The greetings from the flight attendants make me feel great! ",Economy Class,4,5,4,5,5,yes,1951,A330,Business,GuangZhou to Tokyo,September 2022,5,,China Southern Airlines,China
2022-09-29,"""The trip was very pleasant""",10,"✅ Trip Verified |  The trip was very pleasant with China Southern Airlines, staff was very warm, friendly and patient.  The staff assisted me with the security check All in all, it was a very good and memorable trip and I will choose China Southern Airlines again in the future.",Economy Class,5,5,5,5,5,yes,1952,,Family Leisure,Guangzhou to Toronto,September 2022,5,3,China Southern Airlines,China
2022-09-30,"""a great flying experience""",9,"✅ Trip Verified |  China Southern Airlines gave me a great flying experience. The staff was serious and responsible throughout the whole journey. Since I had a lot of luggage, the staff helped me carry my luggage and assisted me with the security check. I will continue to support China Southern Airlines.",Economy Class,5,5,5,5,5,yes,1953,,Solo Leisure,Guangzhou to Toronto,September 2022,5,,China Southern Airlines,China
2022-10-04,"""cabin service should be enhanced""",8,"✅ Trip Verified |  I was almost late for checking in, like 7 mins left. The staff of China Southern were very friendly and enthusiastic and assisted me to handle the luggage check-in matters and helped me to get through all the procedure that needed for Covid-19 application. However, the cabin service should be enhanced, especially there are no socket and USB-plot on the aircraft A380, and no pillows and earphones are provided, which are necessities for international flight. Meanwhile, the crew members should smile more when they work. Hopefully they can attach more importance on these aspects. ",Economy Class,3,2,3,2,3,yes,1954,A380-800,Solo Leisure,Guangzhou to Los Angeles,September 2022,5,,China Southern Airlines,China
2022-10-08,"""airline service is good""",10,"✅ Trip Verified |  The ground service is awesome. A kind lady took me to choose my seat, helped me address my oversized luggage, and led me to the security check. the airline service is good too, almost everyone could get a blanket if they wanted. The next flight from Sydney to Perth, I even couldn’t get a blanket in the plane from Qantas.",Economy Class,4,5,4,4,4,yes,1955,,Solo Leisure,Guangzhou to Sydney,October 2022,5,,China Southern Airlines,China
2022-10-12,"""food is relatively monotonous""",8,"✅ Trip Verified |  I lost my wallet before boarding, but thanks to the staff there I got it back - many Thanks! The plane is new, and the seats in economy class are well spaced, though I'm taller. The crew is very considerate to help with the luggage. The food is relatively monotonous but the portion is sufficient. I hope that it can be improved after the epidemic is over. The on-board WI-FI has no option for paid use, which is not very friendly to non-members.",Economy Class,5,5,4,4,5,yes,1956,Boeing 787,Solo Leisure,Guangzhou to London,October 2022,5,3,China Southern Airlines,China
2022-12-12,"""a very pleasant long trip""",10,"✅ Trip Verified |  I would like to thank China Southern Airlines for bringing me a very pleasant long trip. The trip made me experience the warmth of home and the staff was very professional and welcoming, assisting me in the security check, helped me with my luggage. It made my trip feel more comfortable.  I will continue to support China Southern Airlines' service and will recommend it to my friends and family.",Economy Class,5,5,5,,5,yes,1957,,Solo Leisure,Guangzhou to Toronto,December 2022,5,,China Southern Airlines,China
2022-12-22,"""A considerate crew""",9,"✅ Trip Verified |  A considerate crew. Quite an exhausted day before my flight which made attention to the crew, suggest me to upgrade to business class. It was really worth it, a spacious seat and let me had a good rest on the plane. ",Business Class,5,5,5,4,5,yes,1958,,Business,Guangzhou to Singapore,December 2022,5,,China Southern Airlines,China
2022-12-31,"""happily fly this airline again""",8,"✅ Trip Verified |  Very attentive staff at airport check in and the cabin staff. Exceptionally clean surroundings and up to date equipment for entertainment etc. Meal service was polite and quick with plenty of good, tasty food. I would happily fly this airline again and recommend it. I would like to thank the airport information worker who gave me vital information and advice about necessary travel preparations, and PRC test requirements before my journey, without her support, it would have been very stressful days.",Economy Class,2,4,3,3,4,yes,1959,,Solo Leisure,Guangzhou to Paris,December 2022,4,,China Southern Airlines,China
2023-01-03,"""staff were very friendly""",10,"✅ Trip Verified | The first time I took a plane, it is a nice trip. The staff who handled the formalities were very friendly, and I will choose China Southern Airlines in the future",Economy Class,5,5,4,4,5,yes,1960,,Family Leisure,Guangzhou to Kuala Lumpur,November 2022,5,4,China Southern Airlines,China
2023-01-07,"""gave me the best service""",8,✅ Trip Verified |  This flight experience made me feel very good. The staff of China Southern Airlines were very friendly and gave me the best service. I will choose China Southern Airlines in the future.,Economy Class,5,5,4,4,5,yes,1961,,Couple Leisure,GUANG ZHOU to New York,January 2023,5,1,China Southern Airlines,China
2023-01-10,"""staff are very friendly""",8,"✅ Trip Verified |  The service provided by China Southern Airlines is very good, and the staff are very friendly. This is a good trip. I will choose China Southern Airlines next time. It's good.",Business Class,5,5,4,4,5,yes,1962,,Solo Leisure,Guangzhou to London,January 2023,5,,China Southern Airlines,China
2023-01-23,"""Save your money and fly with someone else""",1,"✅ Trip Verified | Do not fly with them! Have a 12 hour layover starting from Bangkok to Guangzhou and then to Beijing. Was told once we land we'll be given a hotel to stay in while we wait for the next flight. When we land in Guangzhou the help desk then tells us ""No we've changed the rules, we only give out the hotel rooms if you're business class or higher"". Save your money and fly with someone else.",Economy Class,1,1,1,1,1,no,1963,,Solo Leisure,Bangkok to Guangzhou via Beijing,January 2023,1,,China Southern Airlines,China
2023-01-24,"""ticket change and refund is much greater""",9,"✅ Trip Verified |  China Southern Airlines has gradually phased out a number of old 772, and now the mainstream of wide-body is Boeing 77-300ER and A330. Business class can lie flat and in 1-2-1 layout.  At this time, the initiative of ticket change and refund is much greater. This is very good.",Economy Class,5,5,5,5,5,yes,1964,,Solo Leisure,Guangzhou to Kuala Lumpur,January 2023,5,,China Southern Airlines,China
